probe_id,gene_symbol,entrez_id
205260_s_at,ACYP1,97.0
205261_at,PGC,5225.0
205262_at,KCNH2,3757.0
205263_at,BCL10,8915.0
205264_at,CD3EAP,10849.0
205265_s_at,LOC100996693 /// SPEG,10290.0
205266_at,LIF,3976.0
205267_at,LOC101928620 /// POU2AF1,5450.0
205268_s_at,ADD2,119.0
205269_at,LCP2,3937.0
205270_s_at,LCP2,3937.0
205271_s_at,CDK20,23552.0
205272_s_at,PRH1 /// PRH1-PRR4 /// PRH2,5554.0
205273_s_at,PITRM1,10531.0
205274_at,GTPBP1,9567.0
205275_at,GTPBP1,9567.0
205276_s_at,GTPBP1,9567.0
205277_at,PRDM2,7799.0
205278_at,GAD1,2571.0
205279_s_at,GLRB,2743.0
205280_at,GLRB,2743.0
205281_s_at,PIGA,5277.0
205282_at,LRP8,7804.0
205283_at,FKTN,2218.0
205284_at,URB2,9816.0
205285_s_at,FYB,2533.0
205286_at,TFAP2C,7022.0
205287_s_at,TFAP2C,7022.0
205288_at,CDC14A,8556.0
205289_at,BMP2,650.0
205290_s_at,BMP2,650.0
205291_at,IL2RB,3560.0
205292_s_at,HNRNPA2B1,3181.0
205293_x_at,BAIAP2,10458.0
205294_at,BAIAP2,10458.0
205295_at,CKMT2,1160.0
205296_at,RBL1,5933.0
205297_s_at,CD79B,974.0
205298_s_at,BTN2A2,10385.0
205299_s_at,BTN2A2,10385.0
205300_s_at,SNRNP35,11066.0
205301_s_at,OGG1,4968.0
205302_at,IGFBP1,3484.0
205303_at,KCNJ8,3764.0
205304_s_at,KCNJ8,3764.0
205305_at,FGL1,2267.0
205306_x_at,KMO,8564.0
205307_s_at,KMO,8564.0
205308_at,ZC2HC1A,51101.0
205309_at,SMPDL3B,27293.0
205310_at,FBXO46,23403.0
205311_at,DDC,1644.0
205312_at,SPI1,6688.0
205313_at,HNF1B,6928.0
205314_x_at,SNTB2,6645.0
205315_s_at,SNTB2,6645.0
205316_at,SLC15A2,6565.0
205317_s_at,SLC15A2,6565.0
205318_at,KIF5A,3798.0
205319_at,PSCA,8000.0
205320_at,APC2,10297.0
205321_at,EIF2S3,1968.0
205322_s_at,MTF1,4520.0
205323_s_at,MTF1,4520.0
205324_s_at,FTSJ1,24140.0
205325_at,PHYHIP,9796.0
205326_at,RAMP3,10268.0
205327_s_at,ACVR2A,92.0
205328_at,CLDN10,9071.0
205329_s_at,SNX4,8723.0
205330_at,MN1,4330.0
205331_s_at,REEP2,51308.0
205332_at,RCE1,9986.0
205333_s_at,RCE1,9986.0
205334_at,S100A1,6271.0
205335_s_at,SRP19,6728.0
205336_at,PVALB,5816.0
205337_at,DCT,1638.0
205338_s_at,DCT,1638.0
205339_at,STIL,6491.0
205340_at,ZBTB24,9841.0
205341_at,EHD2,30846.0
205342_s_at,SULT1C2,6819.0
205343_at,SULT1C2,6819.0
205344_at,CSPG5,10675.0
205345_at,BARD1,580.0
205346_at,ST3GAL2,6483.0
205347_s_at,TMSB15A /// TMSB15B,11013.0
205348_s_at,DYNC1I1,1780.0
205349_at,GNA15,2769.0
205350_at,CRABP1,1381.0
205351_at,GGCX,2677.0
205352_at,SERPINI1,5274.0
205353_s_at,PEBP1,5037.0
205354_at,GAMT,2593.0
205355_at,ACADSB,36.0
205356_at,USP13,8975.0
205357_s_at,AGTR1,185.0
205358_at,GRIA2,2891.0
205359_at,AKAP6,9472.0
205360_at,PFDN4,5203.0
205361_s_at,PFDN4,5203.0
205362_s_at,PFDN4,5203.0
205363_at,BBOX1,8424.0
205364_at,ACOX2,8309.0
205365_at,HOXB6,3216.0
205366_s_at,HOXB6,3216.0
205367_at,SH2B2,10603.0
205368_at,FAM131B,9715.0
205369_x_at,DBT,1629.0
205370_x_at,DBT,1629.0
205371_s_at,DBT,1629.0
205372_at,PLAG1,5324.0
205373_at,CTNNA2,1496.0
205374_at,SLN,6588.0
205375_at,MDFI,4188.0
205376_at,INPP4B,8821.0
205377_s_at,ACHE,43.0
205378_s_at,ACHE,43.0
205379_at,CBR3,874.0
205380_at,PDZK1,5174.0
205381_at,LRRC17,10234.0
205382_s_at,CFD,1675.0
205383_s_at,ZBTB20,26137.0
205384_at,FXYD1,5348.0
205385_at,MDM2,4193.0
205386_s_at,MDM2,4193.0
205387_s_at,CGB /// CGB1 /// CGB5 /// CGB7 /// CGB8,1082.0
205388_at,TNNC2,7125.0
205389_s_at,ANK1,286.0
205390_s_at,ANK1,286.0
205391_x_at,ANK1,286.0
205392_s_at,CCL14 /// CCL15-CCL14,6358.0
205393_s_at,CHEK1,1111.0
205394_at,CHEK1,1111.0
205395_s_at,MRE11A,4361.0
205396_at,SMAD3,4088.0
205397_x_at,SMAD3,4088.0
205398_s_at,SMAD3,4088.0
205399_at,DCLK1,9201.0
205400_at,WAS,7454.0
205401_at,AGPS,8540.0
205402_x_at,PRSS2,5645.0
205403_at,IL1R2,7850.0
205404_at,HSD11B1,3290.0
205405_at,SEMA5A,9037.0
205406_s_at,SPA17,53340.0
205407_at,RECK,8434.0
205408_at,MLLT10,8028.0
205409_at,FOSL2,2355.0
205410_s_at,ATP2B4,493.0
205411_at,STK4,6789.0
205412_at,ACAT1,38.0
205413_at,MPPED2,744.0
205414_s_at,ARHGAP44,9912.0
205415_s_at,ATXN3,4287.0
205416_s_at,ATXN3,4287.0
205417_s_at,DAG1,1605.0
205418_at,FES,2242.0
205419_at,GPR183,1880.0
205420_at,PEX7,5191.0
205421_at,SLC22A3,6581.0
205422_s_at,ITGBL1,9358.0
205423_at,AP1B1,162.0
205424_at,TBKBP1,9755.0
205425_at,HIP1,3092.0
205426_s_at,HIP1,3092.0
205427_at,ZNF354A,6940.0
205428_s_at,CALB2,794.0
205429_s_at,MPP6,51678.0
205430_at,BMP5,653.0
205431_s_at,BMP5,653.0
205432_at,OVGP1,5016.0
205433_at,BCHE,590.0
205434_s_at,AAK1,22848.0
205435_s_at,AAK1,22848.0
205436_s_at,H2AFX,3014.0
205437_at,ZNF211,10520.0
205438_at,PTPN21,11099.0
205439_at,GSTT2,2953.0
205440_s_at,NPY1R,4886.0
205441_at,OCEL1,79629.0
205442_at,LOC101928198 /// MFAP3L,9848.0
205443_at,SNAPC1,6617.0
205444_at,ATP2A1,487.0
205445_at,PRL,5617.0
205446_s_at,ATF2,1386.0
205447_s_at,MAP3K12,7786.0
205448_s_at,MAP3K12,7786.0
205449_at,SAC3D1,29901.0
205450_at,PHKA1,5255.0
205451_at,FOXO4,4303.0
205452_at,PIGB,9488.0
205453_at,HOXB2,3212.0
205454_at,HPCA,3208.0
205455_at,MST1R,4486.0
205456_at,CD3E,916.0
205457_at,C6orf106,64771.0
205458_at,MC1R,4157.0
205459_s_at,NPAS2,4862.0
205460_at,NPAS2,4862.0
205461_at,RAB35,11021.0
205462_s_at,HPCAL1,3241.0
205463_s_at,PDGFA,5154.0
205464_at,SCNN1B,6338.0
205465_x_at,HS3ST1,9957.0
205466_s_at,HS3ST1,9957.0
205467_at,CASP10,843.0
205468_s_at,IRF5,3663.0
205469_s_at,IRF5,3663.0
205470_s_at,KLK11,11012.0
205471_s_at,DACH1,1602.0
205472_s_at,DACH1,1602.0
205473_at,ATP6V1B1,525.0
205474_at,CRLF3,51379.0
205475_at,SCRG1,11341.0
205476_at,CCL20,6364.0
205477_s_at,AMBP,259.0
205478_at,PPP1R1A,5502.0
205479_s_at,PLAU,5328.0
205480_s_at,UGP2,7360.0
205481_at,ADORA1,134.0
205482_x_at,SNX15,29907.0
205483_s_at,ISG15,9636.0
205484_at,SIT1,27240.0
205485_at,RYR1,6261.0
205486_at,TESK2,10420.0
205487_s_at,VGLL1,51442.0
205488_at,GZMA,3001.0
205489_at,CRYM,1428.0
205490_x_at,GJB3,2707.0
205491_s_at,GJB3,2707.0
205492_s_at,DPYSL4,10570.0
205493_s_at,DPYSL4,10570.0
205494_at,ZNF821,55565.0
205495_s_at,GNLY,10578.0
205496_at,KIAA0408,9729.0
205497_at,ZNF175,7728.0
205498_at,GHR,2690.0
205499_at,SRPX2,27286.0
205500_at,C5,727.0
205501_at,PDE10A,10846.0
205502_at,CYP17A1,1586.0
205503_at,PTPN14,5784.0
205504_at,BTK,695.0
205505_at,GCNT1,2650.0
205506_at,VIL1,7429.0
205507_at,ARHGEF15,22899.0
205508_at,SCN1B,6324.0
205509_at,CPB1,1360.0
205510_s_at,FLJ10038,55056.0
205511_at,FLJ10038,55056.0
205512_s_at,AIFM1,9131.0
205513_at,TCN1,6947.0
205514_at,ZNF415,55786.0
205515_at,PRSS12,8492.0
205516_x_at,CIZ1,25792.0
205517_at,GATA4,2626.0
205518_s_at,CMAHP,8418.0
205519_at,WDR76,79968.0
205520_at,STRN,6801.0
205521_at,EXOG,9941.0
205522_at,,
205523_at,HAPLN1,1404.0
205524_s_at,HAPLN1,1404.0
205525_at,CALD1,800.0
205526_s_at,KATNA1,11104.0
205527_s_at,GEMIN4,50628.0
205528_s_at,RUNX1T1,862.0
205529_s_at,RUNX1T1,862.0
205530_at,ETFDH,2110.0
205531_s_at,GLS2,27165.0
205532_s_at,CDH6,1004.0
205533_s_at,CDH6,1004.0
205534_at,PCDH7,5099.0
205535_s_at,PCDH7,5099.0
205536_at,VAV2,7410.0
205537_s_at,VAV2,7410.0
205538_at,CORO2A,7464.0
205539_at,AVIL,10677.0
205540_s_at,RRAGB,10325.0
205541_s_at,GSPT2,23708.0
205542_at,STEAP1,26872.0
205543_at,HSPA4L,22824.0
205544_s_at,CR2,1380.0
205545_x_at,DNAJC8,22826.0
205546_s_at,TYK2,7297.0
205547_s_at,TAGLN,6876.0
205548_s_at,BTG3,10950.0
205549_at,PCP4,5121.0
205550_s_at,BRE,9577.0
205551_at,SV2B,9899.0
205552_s_at,OAS1,4938.0
205553_s_at,CSRP3,8048.0
205554_s_at,DNASE1L3,1776.0
205555_s_at,MSX2,4488.0
205556_at,MSX2,4488.0
205557_at,BPI /// LOC149684,671.0
205558_at,TRAF6,7189.0
205559_s_at,PCSK5,5125.0
205560_at,PCSK5,5125.0
205561_at,KCTD17,79734.0
205562_at,RPP38,10557.0
205563_at,KISS1,3814.0
205564_at,PAGE4,9506.0
205565_s_at,FXN,2395.0
205566_at,ABHD2,11057.0
205567_at,CHST1,8534.0
205568_at,AQP9,366.0
205569_at,LAMP3,27074.0
205570_at,PIP4K2A,5305.0
205571_at,LIPT1,51601.0
205572_at,ANGPT2,285.0
205573_s_at,SNX7,51375.0
205574_x_at,BMP1,649.0
205575_at,C1QL1,10882.0
205576_at,SERPIND1,3053.0
205577_at,PYGM,5837.0
205578_at,ROR2,4920.0
205579_at,HRH1,3269.0
205580_s_at,HRH1,3269.0
205581_s_at,NOS3,4846.0
205582_s_at,GGT5,2687.0
205583_s_at,ALG13,79868.0
205584_at,ALG13,79868.0
205585_at,ETV6,2120.0
205586_x_at,VGF,7425.0
205587_at,FGFR1OP,11116.0
205588_s_at,FGFR1OP,11116.0
205589_at,MYL3,4634.0
205590_at,RASGRP1,10125.0
205591_at,OLFM1,10439.0
205592_at,SLC4A1,6521.0
205593_s_at,PDE9A,5152.0
205594_at,ZNF652,22834.0
205595_at,DSG3,1830.0
205596_s_at,SMURF2,64750.0
205597_at,SLC44A4,80736.0
205598_at,TRAIP,10293.0
205599_at,TRAF1,7185.0
205600_x_at,HOXB5,3215.0
205601_s_at,HOXB5,3215.0
205602_x_at,PSG7,5676.0
205603_s_at,DIAPH2,1730.0
205604_at,HOXD9,3235.0
205605_at,HOXD9,3235.0
205606_at,LRP6,4040.0
205607_s_at,SCYL3,57147.0
205608_s_at,ANGPT1,284.0
205609_at,ANGPT1,284.0
205610_at,MYOM1,8736.0
205611_at,TNFSF12 /// TNFSF12-TNFSF13,8742.0
205612_at,MMRN1,22915.0
205613_at,SYT17,51760.0
205614_x_at,MST1,4485.0
205615_at,CPA1,1357.0
205616_at,GALNT8 /// KCNA6,3742.0
205617_at,PRRG2,5639.0
205618_at,PRRG1,5638.0
205619_s_at,MEOX1,4222.0
205620_at,F10,2159.0
205621_at,ALKBH1,8846.0
205622_at,SMPD2,6610.0
205623_at,ALDH3A1,218.0
205624_at,CPA3,1359.0
205625_s_at,CALB1,793.0
205626_s_at,CALB1,793.0
205627_at,CDA,978.0
205628_at,PRIM2,5558.0
205629_s_at,CRH,1392.0
205630_at,CRH,1392.0
205631_at,KIAA0586,9786.0
205632_s_at,PIP5K1B,8395.0
205633_s_at,ALAS1,211.0
205634_x_at,ZDHHC24,254359.0
205635_at,KALRN,8997.0
205636_at,SH3GL3,6457.0
205637_s_at,SH3GL3,6457.0
205638_at,BAI3,577.0
205639_at,AOAH,313.0
205640_at,ALDH3B1,221.0
205641_s_at,TRADD,8717.0
205642_at,CNTRL,11064.0
205643_s_at,PPP2R2B,5521.0
205644_s_at,SNRPG,6637.0
205645_at,REPS2,9185.0
205646_s_at,PAX6,5080.0
205647_at,RAD52,5893.0
205648_at,WNT2,7472.0
205649_s_at,FGA,2243.0
205650_s_at,FGA,2243.0
205651_x_at,RAPGEF4,11069.0
205652_s_at,TTLL1,25809.0
205653_at,CTSG,1511.0
205654_at,C4BPA,722.0
205655_at,MDM4,4194.0
205656_at,PCDH17,27253.0
205657_at,HAAO,23498.0
205658_s_at,SNAPC4,6621.0
205659_at,HDAC9,9734.0
205660_at,OASL,8638.0
205661_s_at,FLAD1,80308.0
205662_at,B9D1,27077.0
205663_at,PCBP3,54039.0
205664_at,KIN,22944.0
205665_at,TSPAN9,10867.0
205666_at,FMO1,2326.0
205667_at,WRN,7486.0
205668_at,LY75,4065.0
205669_at,NCAM2,4685.0
205670_at,GAL3ST1,9514.0
205671_s_at,HLA-DOB,3112.0
205672_at,XPA,7507.0
205673_s_at,ASB9,140462.0
205674_x_at,FXYD2,486.0
205675_at,MTTP,4547.0
205676_at,CYP27B1,1594.0
205677_s_at,DLEU1,10301.0
205678_at,AP3B2,8120.0
205679_x_at,ACAN,176.0
205680_at,MMP10,4319.0
205681_at,BCL2A1,597.0
205682_x_at,APOM,55937.0
205683_x_at,TPSAB1,7177.0
205684_s_at,DENND4C,55667.0
205685_at,CD86,942.0
205686_s_at,CD86,942.0
205687_at,UBFD1,56061.0
205688_at,TFAP4,7023.0
205689_at,PCNXL2,80003.0
205690_s_at,BUD31,8896.0
205691_at,SYNGR3,9143.0
205692_s_at,CD38,952.0
205693_at,TNNT3,7140.0
205694_at,TYRP1,7306.0
205695_at,SDS,10993.0
205696_s_at,GFRA1,2674.0
205697_at,SCGN,10590.0
205698_s_at,MAP2K6,5608.0
205699_at,MAP2K6,5608.0
205700_at,HSD17B6,8630.0
205701_at,IPO8,10526.0
205702_at,PHTF1,10745.0
205703_at,,
205704_s_at,ATP6V0A2,23545.0
205705_at,ANKRD26,22852.0
205706_s_at,ANKRD26,22852.0
205707_at,IL17RA,23765.0
205708_s_at,TRPM2,7226.0
205709_s_at,CDS1,1040.0
205710_at,LRP2,4036.0
205711_x_at,ATP5C1,509.0
205712_at,PTPRD,5789.0
205713_s_at,COMP,1311.0
205714_s_at,ZMYND10,51364.0
205715_at,BST1,683.0
205716_at,SLC25A40,55972.0
205717_x_at,PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5,5098.0
205718_at,ITGB7,3695.0
205719_s_at,LOC101929036 /// PAH,5053.0
205720_at,POMC,5443.0
205721_at,GFRA2,2675.0
205722_s_at,GFRA2,2675.0
205723_at,CNTFR,1271.0
205724_at,PKP1,5317.0
205725_at,SCGB1A1,7356.0
205726_at,DIAPH2,1730.0
205727_at,TEP1,7011.0
205728_at,TENM1,10178.0
205729_at,OSMR,9180.0
205730_s_at,ABLIM3,22885.0
205731_s_at,NCOA2,10499.0
205732_s_at,NCOA2,10499.0
205733_at,BLM,641.0
205734_s_at,AFF3,3899.0
205735_s_at,AFF3,3899.0
205736_at,PGAM2,5224.0
205737_at,KCNQ2,3785.0
205738_s_at,FABP3,2170.0
205739_x_at,ZNF107,51427.0
205740_s_at,RBM42,79171.0
205741_s_at,DTNA,1837.0
205742_at,TNNI3,7137.0
205743_at,STAC,6769.0
205744_at,DOC2A,8448.0
205745_x_at,ADAM17,6868.0
205746_s_at,ADAM17,6868.0
205747_at,CBLN1,869.0
205748_s_at,RNF126,55658.0
205749_at,CYP1A1,1543.0
205750_at,BPHL,670.0
205751_at,SH3GL2,6456.0
205752_s_at,GSTM5,2949.0
205753_at,CRP,1401.0
205754_at,F2,2147.0
205755_at,ITIH3,3699.0
205756_s_at,F8,2157.0
205757_at,ENTPD5,957.0
205758_at,CD8A,925.0
205759_s_at,SULT2B1,6820.0
205760_s_at,OGG1,4968.0
205761_s_at,DUS4L,11062.0
205762_s_at,DUS4L,11062.0
205763_s_at,DDX18,8886.0
205764_at,CSNK1A1,1452.0
205765_at,CYP3A5,1577.0
205766_at,TCAP,8557.0
205767_at,EREG,2069.0
205768_s_at,SLC27A2,11001.0
205769_at,SLC27A2,11001.0
205770_at,GSR,2936.0
205771_s_at,AKAP7,9465.0
205772_s_at,,
205773_at,CPEB3,22849.0
205774_at,F12,2161.0
205775_at,FAM50B,26240.0
205776_at,FMO5,2330.0
205777_at,DUSP9,1852.0
205778_at,KLK7,5650.0
205779_at,RAMP2,10266.0
205780_at,BIK,638.0
205781_at,VPS9D1,9605.0
205782_at,FGF7,2252.0
205783_at,KLK13,26085.0
205784_x_at,ARVCF,421.0
205785_at,,
205786_s_at,ITGAM,3684.0
205787_x_at,LOC441155 /// ZC3H11A,9877.0
205788_s_at,LOC441155 /// ZC3H11A,9877.0
205789_at,CD1D,912.0
205790_at,SKAP1,8631.0
205791_x_at,ZNF230,7773.0
205792_at,WISP2,8839.0
205793_x_at,TNK1,8711.0
205794_s_at,NOVA1,4857.0
205795_at,NRXN3,9369.0
205796_at,TCP11L1,55346.0
205797_s_at,TCP11L1,55346.0
205798_at,IL7R,3575.0
205799_s_at,SLC3A1,6519.0
205800_at,,
205801_s_at,RASGRP3,25780.0
205802_at,TRPC1,7220.0
205803_s_at,TRPC1,7220.0
205804_s_at,TRAF3IP3,80342.0
205805_s_at,ROR1,4919.0
205806_at,ROM1,6094.0
205807_s_at,TUFT1,7286.0
205808_at,ASPH,444.0
205809_s_at,WASL,8976.0
205810_s_at,WASL,8976.0
205811_at,POLG2,11232.0
205812_s_at,TMED9,54732.0
205813_s_at,MAT1A,4143.0
205814_at,GRM3,2913.0
205815_at,REG3A,5068.0
205816_at,ITGB8,3696.0
205817_at,SIX1,6495.0
205818_at,BRINP1,1620.0
205819_at,MARCO,8685.0
205820_s_at,APOC3,345.0
205821_at,KLRC4-KLRK1 /// KLRK1,22914.0
205822_s_at,HMGCS1,3157.0
205823_at,RGS12,6002.0
205824_at,HSPB2,3316.0
205825_at,PCSK1,5122.0
205826_at,MYOM2,9172.0
205827_at,CCK,885.0
205828_at,MMP3,4314.0
205829_at,HSD17B1,3292.0
205830_at,CLGN,1047.0
205831_at,CD2,914.0
205832_at,CPA4,51200.0
205833_s_at,PART1,25859.0
205834_s_at,PART1,25859.0
205835_s_at,YTHDC2,64848.0
205836_s_at,YTHDC2,64848.0
205837_s_at,GYPA,2993.0
205838_at,GYPA,2993.0
205839_s_at,BZRAP1,9256.0
205840_x_at,GH1,2688.0
205841_at,JAK2,3717.0
205842_s_at,JAK2,3717.0
205843_x_at,CRAT,1384.0
205844_at,VNN1,8876.0
205845_at,CACNA1H,8912.0
205846_at,PTPRB,5787.0
205847_at,PRSS22,64063.0
205848_at,GAS2,2620.0
205849_s_at,UQCRB,7381.0
205850_s_at,GABRB3,2562.0
205851_at,NME6,10201.0
205852_at,CDK5R2,8941.0
205853_at,ZBTB7B,51043.0
205854_at,TULP3,7289.0
205855_at,ZNF197,10168.0
205856_at,SLC14A1,6563.0
205857_at,SLC18A2,6571.0
205858_at,NGFR,4804.0
205859_at,LY86,9450.0
205860_x_at,FOLH1 /// FOLH1B,2346.0
205861_at,SPIB,6689.0
205862_at,GREB1,9687.0
205863_at,S100A12,6283.0
205864_at,SLC7A4,6545.0
205865_at,ARID3A,1820.0
205866_at,FCN3,8547.0
205867_at,PTPN11,5781.0
205868_s_at,PTPN11,5781.0
205869_at,PRSS1 /// PRSS2,5644.0
205870_at,BDKRB2,624.0
205871_at,PLGLB1 /// PLGLB2,5342.0
205872_x_at,PDE4DIP,9659.0
205873_at,PIGL,9487.0
205874_at,ITPKA,3706.0
205875_s_at,ATRIP /// TREX1,11277.0
205876_at,LIFR,3977.0
205877_s_at,ZC3H7B,23264.0
205878_at,POU6F1,5463.0
205879_x_at,RET,5979.0
205880_at,PRKD1,5587.0
205881_at,ZNF74,7625.0
205882_x_at,ADD3,120.0
205883_at,ZBTB16,7704.0
205884_at,ITGA4,3676.0
205885_s_at,ITGA4,3676.0
205886_at,REG1B,5968.0
205887_x_at,MSH3,4437.0
205888_s_at,JAKMIP2,9832.0
205889_s_at,JAKMIP2,9832.0
205890_s_at,GABBR1 /// UBD,2550.0
205891_at,ADORA2B,136.0
205892_s_at,FABP1,2168.0
205893_at,NLGN1,22871.0
205894_at,ARSE,415.0
205895_s_at,NOLC1,9221.0
205896_at,SLC22A4,6583.0
205897_at,NFATC4,4776.0
205898_at,CX3CR1,1524.0
205899_at,CCNA1,8900.0
205900_at,KRT1,3848.0
205901_at,PNOC,5368.0
205902_at,KCNN3,3782.0
205903_s_at,KCNN3,3782.0
205904_at,MICA,100507436.0
205905_s_at,MICA /// MICB,4277.0
205906_at,FOXJ1,2302.0
205907_s_at,OMD,4958.0
205908_s_at,OMD,4958.0
205909_at,POLE2,5427.0
205910_s_at,CEL,1056.0
205911_at,PTH1R,5745.0
205912_at,PNLIP,5406.0
205913_at,PLIN1,5346.0
205914_s_at,GRIN1,2902.0
205915_x_at,GRIN1,2902.0
205916_at,S100A7,6278.0
205917_at,ZNF264,9422.0
205918_at,SLC4A3,6508.0
205919_at,HBE1,3046.0
205920_at,SLC6A6,6533.0
205921_s_at,SLC6A6,6533.0
205922_at,VNN2,8875.0
205923_at,RELN,5649.0
205924_at,RAB3B,5865.0
205925_s_at,RAB3B,5865.0
205926_at,IL27RA,9466.0
205927_s_at,CTSE,1510.0
205928_at,ZNF443,10224.0
205929_at,GPA33,10223.0
205930_at,GTF2E1,2960.0
205931_s_at,CREB5 /// LOC401317,9586.0
205932_s_at,MSX1,4487.0
205933_at,SETBP1,26040.0
205934_at,PLCL1,5334.0
205935_at,FOXF1,2294.0
205936_s_at,HK3,3101.0
205937_at,CGREF1,10669.0
205938_at,PPM1E,22843.0
205939_at,CYP3A7 /// CYP3A7-CYP3AP1,1551.0
205940_at,MYH3,4621.0
205941_s_at,COL10A1,1300.0
205942_s_at,ACSM3,6296.0
205943_at,TDO2,6999.0
205944_s_at,CLTCL1,8218.0
205945_at,IL6R,3570.0
205946_at,VIPR2,7434.0
205947_s_at,VIPR2,7434.0
205948_at,PTPRT,11122.0
205949_at,CA1,759.0
205950_s_at,CA1,759.0
205951_at,MYH1,4619.0
205952_at,KCNK3,3777.0
205953_at,LRIG2,9860.0
205954_at,RXRG,6258.0
205955_at,,
205956_x_at,PSMC3IP,29893.0
205957_at,PLXNB3,5365.0
205958_x_at,CSHL1,1444.0
205959_at,MMP13,4322.0
205960_at,PDK4,5166.0
205961_s_at,PSIP1,11168.0
205962_at,PAK2,5062.0
205963_s_at,DNAJA3,9093.0
205964_at,ZNF426,79088.0
205965_at,BATF,10538.0
205966_at,TAF13,6884.0
205967_at,HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4,8294.0
205968_at,KCNS3,3790.0
205969_at,AADAC,13.0
205970_at,MT3,4504.0
205971_s_at,CTRB1 /// CTRB2,1504.0
205972_at,SLC38A3,10991.0
205973_at,FEZ1,9638.0
205974_at,HOXD1,3231.0
205975_s_at,HOXD1,3231.0
205976_at,FASTKD2,22868.0
205977_s_at,EPHA1,2041.0
205978_at,KL,9365.0
205979_at,SCGB2A1,4246.0
205980_s_at,ARHGAP8 /// PRR5-ARHGAP8,23779.0
205981_s_at,ING2,3622.0
205982_x_at,SFTPC,6440.0
205983_at,DPEP1,1800.0
205984_at,CRHBP,1393.0
205985_x_at,CLCNKB,1188.0
205986_at,AATK,9625.0
205987_at,CD1C,911.0
205988_at,CD84,8832.0
205989_s_at,MOG,4340.0
205990_s_at,WNT5A,7474.0
205991_s_at,PRRX1,5396.0
205992_s_at,IL15,3600.0
205993_s_at,TBX2,6909.0
205994_at,ELK4,2005.0
205995_x_at,IQCB1,9657.0
205996_s_at,AK2,204.0
205997_at,ADAM28,10863.0
205998_x_at,CYP3A4,1576.0
205999_x_at,CYP3A4,1576.0
206000_at,MEP1A,4224.0
206001_at,NPY,4852.0
206002_at,GPR64,10149.0
206003_at,CEP135,9662.0
206004_at,TGM3,7053.0
206005_s_at,CEP162,22832.0
206006_s_at,CEP162,22832.0
206007_at,PRG4,10216.0
206008_at,TGM1,7051.0
206009_at,ITGA9,3680.0
206010_at,HABP2,3026.0
206011_at,CASP1,834.0
206012_at,LEFTY1 /// LEFTY2,7044.0
206013_s_at,ACTL6B,51412.0
206014_at,ACTL6B,51412.0
206015_s_at,FOXJ3,22887.0
206016_at,CCDC22,28952.0
206017_at,KIAA0319,9856.0
206018_at,FOXG1,2290.0
206019_at,RBM19,9904.0
206020_at,SOCS6,9306.0
206021_at,SCAND2P,54581.0
206022_at,NDP,4693.0
206023_at,NMU,10874.0
206024_at,HPD,3242.0
206025_s_at,TNFAIP6,7130.0
206026_s_at,TNFAIP6,7130.0
206027_at,S100A3,6274.0
206028_s_at,MERTK,10461.0
206029_at,ANKRD1,27063.0
206030_at,ASPA,443.0
206031_s_at,USP5,8078.0
206032_at,DSC3,1825.0
206033_s_at,DSC3,1825.0
206034_at,SERPINB8,5271.0
206035_at,REL,5966.0
206036_s_at,REL,5966.0
206037_at,CCBL1,883.0
206038_s_at,NR2C2,7182.0
206039_at,RAB33A,9363.0
206040_s_at,MAPK11,5600.0
206042_x_at,SNRPN /// SNURF,6638.0
206043_s_at,ATP2C2,9914.0
206044_s_at,BRAF /// KIAA1549,673.0
206045_s_at,NOL4,8715.0
206046_at,ADAM23,8745.0
206047_at,GNB3,2784.0
206048_at,OVOL2,58495.0
206049_at,SELP,6403.0
206050_s_at,RNH1,6050.0
206051_at,ELAVL4,1996.0
206052_s_at,SLBP,7884.0
206053_at,ZNF510,22869.0
206054_at,KNG1,3827.0
206055_s_at,SNRPA1,6627.0
206056_x_at,LOC101929889 /// SPN,6693.0
206057_x_at,LOC101929889 /// SPN,6693.0
206058_at,SLC6A12,6539.0
206059_at,ZNF91,7644.0
206060_s_at,PTPN22,26191.0
206061_s_at,DICER1,23405.0
206062_at,GUCA1A,2978.0
206063_x_at,PPIL2,23759.0
206064_s_at,PPIL2,23759.0
206065_s_at,DPYS,1807.0
206066_s_at,RAD51C,5889.0
206067_s_at,WT1,7490.0
206068_s_at,ACADL,33.0
206069_s_at,ACADL,33.0
206070_s_at,EPHA3,2042.0
206071_s_at,EPHA3,2042.0
206072_at,UCN,7349.0
206073_at,COLQ,8292.0
206074_s_at,HMGA1,3159.0
206075_s_at,CSNK2A1,1457.0
206076_at,LRRC23,10233.0
206077_at,KEL,3792.0
206078_at,KALRN,8997.0
